capture_id,capture_date_local,capture_time_local,subject_id,subject_id,image_basename,image_rank_in_capture,subject_id,subject_id,question__species,kingdom,phylum,class,order,family,genus,species,common_name
KAR_S1#B02#1#24,2017-10-06,14:34:18,28801654,28801654,KAR_S1_B02_R1_IMAG0069.JPG,2,28801654,28801654,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#24,2017-10-06,14:34:18,28801654,28801654,KAR_S1_B02_R1_IMAG0070.JPG,3,28801654,28801654,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#27,2017-10-13,07:16:47,28801663,28801663,KAR_S1_B02_R1_IMAG0073.JPG,1,28801663,28801663,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#27,2017-10-13,07:16:47,28801663,28801663,KAR_S1_B02_R1_IMAG0074.JPG,2,28801663,28801663,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#27,2017-10-13,07:16:47,28801663,28801663,KAR_S1_B02_R1_IMAG0075.JPG,3,28801663,28801663,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#30,2017-10-14,09:14:18,28801671,28801671,KAR_S1_B02_R1_IMAG0078.JPG,1,28801671,28801671,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#30,2017-10-14,09:14:18,28801671,28801671,KAR_S1_B02_R1_IMAG0079.JPG,2,28801671,28801671,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#30,2017-10-14,09:14:18,28801671,28801671,KAR_S1_B02_R1_IMAG0080.JPG,3,28801671,28801671,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#31,2017-10-17,06:20:02,28801675,28801675,KAR_S1_B02_R1_IMAG0081.JPG,1,28801675,28801675,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#31,2017-10-17,06:20:02,28801675,28801675,KAR_S1_B02_R1_IMAG0082.JPG,2,28801675,28801675,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#31,2017-10-17,06:20:02,28801675,28801675,KAR_S1_B02_R1_IMAG0083.JPG,3,28801675,28801675,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#34,2017-10-20,12:55:12,28801683,28801683,KAR_S1_B02_R1_IMAG0086.JPG,1,28801683,28801683,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#34,2017-10-20,12:55:12,28801683,28801683,KAR_S1_B02_R1_IMAG0087.JPG,2,28801683,28801683,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#34,2017-10-20,12:55:12,28801683,28801683,KAR_S1_B02_R1_IMAG0088.JPG,3,28801683,28801683,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#35,2017-10-20,12:56:15,28801687,28801687,KAR_S1_B02_R1_IMAG0089.JPG,1,28801687,28801687,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#35,2017-10-20,12:56:15,28801687,28801687,KAR_S1_B02_R1_IMAG0090.JPG,2,28801687,28801687,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#35,2017-10-20,12:56:15,28801687,28801687,KAR_S1_B02_R1_IMAG0091.JPG,3,28801687,28801687,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#39,2017-10-28,14:18:14,28801698,28801698,KAR_S1_B02_R1_IMAG0097.JPG,1,28801698,28801698,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#39,2017-10-28,14:18:14,28801698,28801698,KAR_S1_B02_R1_IMAG0098.JPG,2,28801698,28801698,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#39,2017-10-28,14:18:14,28801698,28801698,KAR_S1_B02_R1_IMAG0099.JPG,3,28801698,28801698,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#40,2017-10-28,14:19:49,28801702,28801702,KAR_S1_B02_R1_IMAG0100.JPG,1,28801702,28801702,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#40,2017-10-28,14:19:49,28801702,28801702,KAR_S1_B02_R1_IMAG0101.JPG,2,28801702,28801702,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#40,2017-10-28,14:19:49,28801702,28801702,KAR_S1_B02_R1_IMAG0102.JPG,3,28801702,28801702,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#41,2017-10-28,14:20:50,28801706,28801706,KAR_S1_B02_R1_IMAG0103.JPG,1,28801706,28801706,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#41,2017-10-28,14:20:50,28801706,28801706,KAR_S1_B02_R1_IMAG0104.JPG,2,28801706,28801706,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#41,2017-10-28,14:20:50,28801706,28801706,KAR_S1_B02_R1_IMAG0105.JPG,3,28801706,28801706,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#42,2017-10-28,14:21:57,28801709,28801709,KAR_S1_B02_R1_IMAG0106.JPG,1,28801709,28801709,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#42,2017-10-28,14:21:57,28801709,28801709,KAR_S1_B02_R1_IMAG0107.JPG,2,28801709,28801709,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#42,2017-10-28,14:21:57,28801709,28801709,KAR_S1_B02_R1_IMAG0108.JPG,3,28801709,28801709,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#43,2017-10-28,14:23:21,28801713,28801713,KAR_S1_B02_R1_IMAG0109.JPG,1,28801713,28801713,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#43,2017-10-28,14:23:21,28801713,28801713,KAR_S1_B02_R1_IMAG0110.JPG,2,28801713,28801713,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#43,2017-10-28,14:23:21,28801713,28801713,KAR_S1_B02_R1_IMAG0111.JPG,3,28801713,28801713,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#44,2017-10-28,14:25:00,28801717,28801717,KAR_S1_B02_R1_IMAG0112.JPG,1,28801717,28801717,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#44,2017-10-28,14:25:00,28801717,28801717,KAR_S1_B02_R1_IMAG0113.JPG,2,28801717,28801717,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#44,2017-10-28,14:25:00,28801717,28801717,KAR_S1_B02_R1_IMAG0114.JPG,3,28801717,28801717,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#45,2017-10-28,14:26:03,28801718,28801718,KAR_S1_B02_R1_IMAG0115.JPG,1,28801718,28801718,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#45,2017-10-28,14:26:03,28801718,28801718,KAR_S1_B02_R1_IMAG0116.JPG,2,28801718,28801718,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#45,2017-10-28,14:26:03,28801718,28801718,KAR_S1_B02_R1_IMAG0117.JPG,3,28801718,28801718,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#46,2017-10-28,14:41:32,28801722,28801722,KAR_S1_B02_R1_IMAG0118.JPG,1,28801722,28801722,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#46,2017-10-28,14:41:32,28801722,28801722,KAR_S1_B02_R1_IMAG0119.JPG,2,28801722,28801722,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#46,2017-10-28,14:41:32,28801722,28801722,KAR_S1_B02_R1_IMAG0120.JPG,3,28801722,28801722,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#47,2017-10-28,15:05:33,28801726,28801726,KAR_S1_B02_R1_IMAG0121.JPG,1,28801726,28801726,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#47,2017-10-28,15:05:33,28801726,28801726,KAR_S1_B02_R1_IMAG0122.JPG,2,28801726,28801726,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#47,2017-10-28,15:05:33,28801726,28801726,KAR_S1_B02_R1_IMAG0123.JPG,3,28801726,28801726,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#B02#1#55,2017-11-13,06:52:17,28801744,28801744,KAR_S1_B02_R1_IMAG0133.JPG,1,28801744,28801744,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#55,2017-11-13,06:52:17,28801744,28801744,KAR_S1_B02_R1_IMAG0134.JPG,2,28801744,28801744,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#55,2017-11-13,06:52:17,28801744,28801744,KAR_S1_B02_R1_IMAG0135.JPG,3,28801744,28801744,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#56,2017-11-17,06:08:50,28801749,28801749,KAR_S1_B02_R1_IMAG0136.JPG,1,28801749,28801749,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#56,2017-11-17,06:08:50,28801749,28801749,KAR_S1_B02_R1_IMAG0137.JPG,2,28801749,28801749,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#56,2017-11-17,06:08:50,28801749,28801749,KAR_S1_B02_R1_IMAG0138.JPG,3,28801749,28801749,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#57,2017-11-17,06:13:59,28801753,28801753,KAR_S1_B02_R1_IMAG0139.JPG,1,28801753,28801753,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#57,2017-11-17,06:13:59,28801753,28801753,KAR_S1_B02_R1_IMAG0140.JPG,2,28801753,28801753,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#57,2017-11-17,06:13:59,28801753,28801753,KAR_S1_B02_R1_IMAG0141.JPG,3,28801753,28801753,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#58,2017-11-17,06:25:26,28801758,28801758,KAR_S1_B02_R1_IMAG0142.JPG,1,28801758,28801758,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#58,2017-11-17,06:25:26,28801758,28801758,KAR_S1_B02_R1_IMAG0143.JPG,2,28801758,28801758,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#58,2017-11-17,06:25:26,28801758,28801758,KAR_S1_B02_R1_IMAG0144.JPG,3,28801758,28801758,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#59,2017-11-17,06:35:42,28801761,28801761,KAR_S1_B02_R1_IMAG0145.JPG,1,28801761,28801761,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#59,2017-11-17,06:35:42,28801761,28801761,KAR_S1_B02_R1_IMAG0146.JPG,2,28801761,28801761,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#59,2017-11-17,06:35:42,28801761,28801761,KAR_S1_B02_R1_IMAG0147.JPG,3,28801761,28801761,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#60,2017-11-17,11:43:11,28801765,28801765,KAR_S1_B02_R1_IMAG0148.JPG,1,28801765,28801765,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#60,2017-11-17,11:43:11,28801765,28801765,KAR_S1_B02_R1_IMAG0149.JPG,2,28801765,28801765,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#60,2017-11-17,11:43:11,28801765,28801765,KAR_S1_B02_R1_IMAG0150.JPG,3,28801765,28801765,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#61,2017-11-17,12:40:19,28801768,28801768,KAR_S1_B02_R1_IMAG0151.JPG,1,28801768,28801768,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#61,2017-11-17,12:40:19,28801768,28801768,KAR_S1_B02_R1_IMAG0152.JPG,2,28801768,28801768,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#61,2017-11-17,12:40:19,28801768,28801768,KAR_S1_B02_R1_IMAG0153.JPG,3,28801768,28801768,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#62,2017-11-19,16:36:56,28801772,28801772,KAR_S1_B02_R1_IMAG0154.JPG,1,28801772,28801772,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#62,2017-11-19,16:36:56,28801772,28801772,KAR_S1_B02_R1_IMAG0155.JPG,2,28801772,28801772,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#62,2017-11-19,16:36:56,28801772,28801772,KAR_S1_B02_R1_IMAG0156.JPG,3,28801772,28801772,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#63,2017-11-19,16:51:17,28801777,28801777,KAR_S1_B02_R1_IMAG0157.JPG,1,28801777,28801777,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#63,2017-11-19,16:51:17,28801777,28801777,KAR_S1_B02_R1_IMAG0158.JPG,2,28801777,28801777,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#63,2017-11-19,16:51:17,28801777,28801777,KAR_S1_B02_R1_IMAG0159.JPG,3,28801777,28801777,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#64,2017-11-19,17:07:12,28801781,28801781,KAR_S1_B02_R1_IMAG0160.JPG,1,28801781,28801781,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#64,2017-11-19,17:07:12,28801781,28801781,KAR_S1_B02_R1_IMAG0161.JPG,2,28801781,28801781,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#64,2017-11-19,17:07:12,28801781,28801781,KAR_S1_B02_R1_IMAG0162.JPG,3,28801781,28801781,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#66,2017-11-22,06:22:15,28801787,28801787,KAR_S1_B02_R1_IMAG0164.JPG,1,28801787,28801787,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#66,2017-11-22,06:22:15,28801787,28801787,KAR_S1_B02_R1_IMAG0165.JPG,2,28801787,28801787,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#66,2017-11-22,06:22:15,28801787,28801787,KAR_S1_B02_R1_IMAG0166.JPG,3,28801787,28801787,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B02#1#67,2017-11-24,11:07:14,28801791,28801791,KAR_S1_B02_R1_IMAG0167.JPG,1,28801791,28801791,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#67,2017-11-24,11:07:14,28801791,28801791,KAR_S1_B02_R1_IMAG0168.JPG,2,28801791,28801791,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#67,2017-11-24,11:07:14,28801791,28801791,KAR_S1_B02_R1_IMAG0169.JPG,3,28801791,28801791,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#68,2017-11-24,11:29:00,28801795,28801795,KAR_S1_B02_R1_IMAG0170.JPG,1,28801795,28801795,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#68,2017-11-24,11:29:00,28801795,28801795,KAR_S1_B02_R1_IMAG0171.JPG,2,28801795,28801795,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#68,2017-11-24,11:29:00,28801795,28801795,KAR_S1_B02_R1_IMAG0172.JPG,3,28801795,28801795,lionmale,animalia,chordata,mammalia,carnivora,felidae,panthera,panthera leo,male lion
KAR_S1#B02#1#69,2017-11-26,16:40:15,28801799,28801799,KAR_S1_B02_R1_IMAG0173.JPG,1,28801799,28801799,tortoise,animalia,chordata,reptilia,testudines,testudinidae,,,tortoises
KAR_S1#B02#1#69,2017-11-26,16:40:15,28801799,28801799,KAR_S1_B02_R1_IMAG0174.JPG,2,28801799,28801799,tortoise,animalia,chordata,reptilia,testudines,testudinidae,,,tortoises
KAR_S1#B02#1#69,2017-11-26,16:40:15,28801799,28801799,KAR_S1_B02_R1_IMAG0175.JPG,3,28801799,28801799,tortoise,animalia,chordata,reptilia,testudines,testudinidae,,,tortoises
KAR_S1#B02#1#70,2017-12-01,05:40:37,28801804,28801804,KAR_S1_B02_R1_IMAG0176.JPG,1,28801804,28801804,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#70,2017-12-01,05:40:37,28801804,28801804,KAR_S1_B02_R1_IMAG0177.JPG,2,28801804,28801804,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#70,2017-12-01,05:40:37,28801804,28801804,KAR_S1_B02_R1_IMAG0178.JPG,3,28801804,28801804,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#74,2017-12-05,06:37:05,28801810,28801810,KAR_S1_B02_R1_IMAG0182.JPG,1,28801810,28801810,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#74,2017-12-05,06:37:05,28801810,28801810,KAR_S1_B02_R1_IMAG0183.JPG,2,28801810,28801810,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#74,2017-12-05,06:37:05,28801810,28801810,KAR_S1_B02_R1_IMAG0184.JPG,3,28801810,28801810,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#75,2017-12-05,11:29:03,28801815,28801815,KAR_S1_B02_R1_IMAG0185.JPG,1,28801815,28801815,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#75,2017-12-05,11:29:03,28801815,28801815,KAR_S1_B02_R1_IMAG0186.JPG,2,28801815,28801815,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#75,2017-12-05,11:29:03,28801815,28801815,KAR_S1_B02_R1_IMAG0187.JPG,3,28801815,28801815,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#76,2017-12-05,16:56:21,28801819,28801819,KAR_S1_B02_R1_IMAG0188.JPG,1,28801819,28801819,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#76,2017-12-05,16:56:21,28801819,28801819,KAR_S1_B02_R1_IMAG0189.JPG,2,28801819,28801819,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#76,2017-12-05,16:56:21,28801819,28801819,KAR_S1_B02_R1_IMAG0190.JPG,3,28801819,28801819,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#78,2017-12-06,06:58:20,28801824,28801824,KAR_S1_B02_R1_IMAG0192.JPG,1,28801824,28801824,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#78,2017-12-06,06:58:20,28801824,28801824,KAR_S1_B02_R1_IMAG0193.JPG,2,28801824,28801824,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#78,2017-12-06,06:58:20,28801824,28801824,KAR_S1_B02_R1_IMAG0194.JPG,3,28801824,28801824,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B02#1#81,2017-12-07,10:23:12,28801832,28801832,KAR_S1_B02_R1_IMAG0197.JPG,1,28801832,28801832,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#81,2017-12-07,10:23:12,28801832,28801832,KAR_S1_B02_R1_IMAG0198.JPG,2,28801832,28801832,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#81,2017-12-07,10:23:12,28801832,28801832,KAR_S1_B02_R1_IMAG0199.JPG,3,28801832,28801832,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#83,2017-12-10,06:45:52,28801840,28801840,KAR_S1_B02_R1_IMAG0203.JPG,1,28801840,28801840,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#83,2017-12-10,06:45:52,28801840,28801840,KAR_S1_B02_R1_IMAG0204.JPG,2,28801840,28801840,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#83,2017-12-10,06:45:52,28801840,28801840,KAR_S1_B02_R1_IMAG0205.JPG,3,28801840,28801840,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#84,2017-12-10,06:47:09,28801841,28801841,KAR_S1_B02_R1_IMAG0206.JPG,1,28801841,28801841,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#84,2017-12-10,06:47:09,28801841,28801841,KAR_S1_B02_R1_IMAG0207.JPG,2,28801841,28801841,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#84,2017-12-10,06:47:09,28801841,28801841,KAR_S1_B02_R1_IMAG0208.JPG,3,28801841,28801841,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#85,2017-12-10,06:49:47,28801845,28801845,KAR_S1_B02_R1_IMAG0209.JPG,1,28801845,28801845,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#85,2017-12-10,06:49:47,28801845,28801845,KAR_S1_B02_R1_IMAG0210.JPG,2,28801845,28801845,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#85,2017-12-10,06:49:47,28801845,28801845,KAR_S1_B02_R1_IMAG0211.JPG,3,28801845,28801845,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#86,2017-12-10,06:51:59,28801850,28801850,KAR_S1_B02_R1_IMAG0212.JPG,1,28801850,28801850,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#86,2017-12-10,06:51:59,28801850,28801850,KAR_S1_B02_R1_IMAG0213.JPG,2,28801850,28801850,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#86,2017-12-10,06:51:59,28801850,28801850,KAR_S1_B02_R1_IMAG0214.JPG,3,28801850,28801850,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#87,2017-12-10,06:53:33,28801853,28801853,KAR_S1_B02_R1_IMAG0215.JPG,1,28801853,28801853,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#87,2017-12-10,06:53:33,28801853,28801853,KAR_S1_B02_R1_IMAG0216.JPG,2,28801853,28801853,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#87,2017-12-10,06:53:33,28801853,28801853,KAR_S1_B02_R1_IMAG0217.JPG,3,28801853,28801853,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#88,2017-12-10,06:55:22,28801857,28801857,KAR_S1_B02_R1_IMAG0218.JPG,1,28801857,28801857,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#88,2017-12-10,06:55:22,28801857,28801857,KAR_S1_B02_R1_IMAG0219.JPG,2,28801857,28801857,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
